probIn scale
0.2720368 0.007471511
0.2769443 0.007629723
0.2774877 0.007726842
0.2743788 0.007833158
0.2727249 0.007715402
0.2577942 0.007569242
0.2619732 0.007697278
0.3016792 0.007795714
0.2840126 0.007902801
0.2806302 0.007996285
0.3114735 0.007699792
0.309347 0.007533862
0.3467828 0.007698766
0.3510461 0.007990819
0.3689886 0.007897339
0.3723207 0.007990324
0.3804228 0.007839687
0.3272572 0.007733883
0.3476761 0.00774667
0.3194583 0.008055329
0.3331087 0.00766936
0.3467626 0.007905878
0.3358837 0.00777991
0.3199411 0.008062589
0.3413408 0.008350059
0.3457665 0.008651554
0.35766 0.008582491
0.3950033 0.009181947
0.4147482 0.008650622
0.4011876 0.008872632
0.3936289 0.009113576
0.376521 0.009776532
0.3907735 0.009565233
0.3882917 0.009301835
0.4074802 0.009198495
0.3855403 0.00912033
0.3868209 0.009394649
0.3532923 0.009000998
0.3694559 0.008591466
0.3706817 0.008456514
0.3775068 0.008322912
0.4079369 0.008542228
0.4059364 0.008915777
0.4275551 0.008475339
0.4506252 0.008627619
0.4270624 0.008712163
0.4301136 0.008684054
0.3963964 0.008222866
0.3793336 0.008386249
0.3977677 0.008592542
0.4214325 0.008823206
0.4436783 0.008705649
0.4573317 0.009150953
0.4366605 0.008904735
0.4165526 0.008960207
0.4030877 0.009164839
0.4043618 0.00941568
0.3949914 0.009275332
0.3868041 0.009201726
0.382252 0.009330982
0.3531957 0.009514723
0.3452931 0.009393443
0.3286947 0.009594586
0.3343098 0.009793516
0.3366202 0.009410406
0.3485969 0.00992527
0.3556001 0.0102433
0.3652236 0.0103295
0.3715509 0.01060829
0.3829119 0.01073978
0.4125789 0.01067829
0.4009438 0.01024068
0.4202021 0.01016012
0.4328233 0.01008059
0.4097751 0.01014231
0.4126961 0.01014875
0.3898369 0.0100639
0.3748616 0.009808684
0.3372698 0.00990413
0.3304918 0.009940854
0.3371584 0.009452909
0.3456628 0.009282409
0.3315831 0.009210997
0.3414786 0.008875381
0.3488633 0.009177269
0.35321 0.008327412
0.3439901 0.00865261
0.3158441 0.008892994
0.2914887 0.008542168
0.2982418 0.00833867
0.2911638 0.008252158
0.3063374 0.008342988
0.3017385 0.008440086
0.2967501 0.008309681
0.2715514 0.008329568
0.269585 0.007824026
0.2521518 0.007893401
0.2713721 0.008205321
0.2577739 0.007944534
0.2601768 0.007847688
0.2820084 0.007422989
0.2796691 0.00753407
0.237785 0.007715858
0.2391756 0.00756244
0.236432 0.007470307
0.273155 0.007627476
0.2728042 0.007695444
0.2390856 0.007848036
0.2286416 0.00761566
0.2360257 0.007624039
0.245787 0.007718551
0.2646398 0.00808105
0.2746597 0.008480925
0.2698968 0.00851116
0.2908106 0.008208274
0.3064617 0.008273158
0.3307735 0.008475033
0.3207548 0.008641891
0.3506084 0.008658313
0.3465151 0.008603242
